Link1	Link2	MatchReal	MatchV1	MatchV3	Confidence
https://roamler-api.net/photos/4e6de3df-165f-4ffe-b1dc-594ddd92a2e0	https://roamler-api.net/photos/9167eb4e-10c0-49f6-b447-05debc6fc27d	1	1	1	40
https://roamler-api.net/photos/9167eb4e-10c0-49f6-b447-05debc6fc27d	https://roamler-api.net/photos/4f0bdec4-1105-4967-b617-fa512c248d02	1	1	1	44
https://roamler-api.net/photos/64cbd9b1-057c-49a2-b8a8-5d87af163ab7	https://roamler-api.net/photos/1f8c6b24-4068-4e9a-83fa-c608e04a0ba7	1	1	1	37
https://roamler-api.net/photos/1f8c6b24-4068-4e9a-83fa-c608e04a0ba7	https://roamler-api.net/photos/deb63cf9-d7ac-4486-9a61-c9707b2a2104	0	1	1	33
https://roamler-api.net/photos/5e377c36-f326-48db-92b9-807ff789f697	https://roamler-api.net/photos/2cb2bb79-6c9b-45b4-bc56-d6f441819a66	1	1	1	43
https://roamler-api.net/photos/2cb2bb79-6c9b-45b4-bc56-d6f441819a66	https://roamler-api.net/photos/e0611692-fc6e-4c5c-944a-16e92b0f7304	1	1	1	62
https://roamler-api.net/photos/e0611692-fc6e-4c5c-944a-16e92b0f7304	https://roamler-api.net/photos/7ebc8dd5-965d-4d61-976f-7b5ecfe71de7	1	1	1	56
https://roamler-api.net/photos/b6885551-c13c-4fd6-97f6-5e4045b669df	https://roamler-api.net/photos/c0aff229-c7f0-4bdd-b433-de809ce92db1	1	1	1	45
https://roamler-api.net/photos/118a6e8b-f126-4ec6-96bc-760254e685c0	https://roamler-api.net/photos/7a470833-6c80-4fe7-b9a5-5ffd5b56888e	1	1	1	37
https://roamler-api.net/photos/7a470833-6c80-4fe7-b9a5-5ffd5b56888e	https://roamler-api.net/photos/2c109afe-719f-42b6-b827-0c69e9bca88e	1	1	1	69
https://roamler-api.net/photos/0cecf137-a014-4b95-9c65-7f51766a5bac	https://roamler-api.net/photos/ac7a331c-7900-4d95-998d-e56eeb45542e	1	1	1	38
https://roamler-api.net/photos/ac7a331c-7900-4d95-998d-e56eeb45542e	https://roamler-api.net/photos/e35eef4a-2c5c-44f6-bb91-189eba56c15f	1	1	1	45
https://roamler-api.net/photos/e35eef4a-2c5c-44f6-bb91-189eba56c15f	https://roamler-api.net/photos/00000000-0000-0000-0000-000000000000	0	0	ERROR	0
